dataset,model_type,loss_type,latent_dim,K,n_cells,n_cells_eval,eval_split,n_genes,seed,batch_key,label_key,label_source,external_metrics_enabled,external_metrics_note,data_mode,git_commit,fit_formula_name,fit_score_r2,fit_rmse,elbo,best_val_loss,total_epochs,peak_cpu_mem_mb,peak_gpu_mem_mb,ari,ami,silhouette,silhouette_kmeans,silhouette_true_labels,reconstruction_loss,centrality_variance,status,runtime_seconds
pbmc3k,ae,mse,2,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,0.3913910256491767,1,2.0606584548950195,,,,0.3597095012664795,0.3597095012664795,,0.40568170459182173,0.0023118935278266303,success,19.93679141998291
pbmc3k,ae,mse,2,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,0.4050212323665619,1,1.0993385314941406,,,,0.4699503183364868,0.4699503183364868,,0.38535479704538983,0.003148172910076481,success,0.805056095123291
pbmc3k,ae,mse,2,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,0.37800283321627864,1,2.0272388458251953,,,,0.433639258146286,0.433639258146286,,0.38381377458572385,0.002781386362186229,success,0.6946151256561279
paul15,ae,mse,2,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,unknown,,,,,0.9719906320502033,1,2.0170068740844727,,0.075722481850994,0.1779735563287563,0.5225635766983032,0.5225635766983032,-0.3788883686065674,0.9710794176374163,0.0033629457214864366,success,0.5754053592681885
paul15,ae,mse,2,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,unknown,,,,,1.0185852004931524,1,2.031675338745117,,0.06876845816721248,0.16387631505492659,0.5172097682952881,0.5172097682952881,-0.3911556005477905,1.016255600111825,0.0031135399157838643,success,0.6336534023284912
paul15,ae,mse,2,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,unknown,,,,,1.0001074521096198,1,2.0178956985473633,,0.07631870549713277,0.1774854173061248,0.488937646150589,0.488937646150589,-0.3875824213027954,1.0001218078773975,0.003362864552471885,success,0.8099360466003418
