dataset,model_type,loss_type,latent_dim,K,n_cells,n_cells_eval,eval_split,n_genes,seed,batch_key,label_key,label_source,external_metrics_enabled,external_metrics_note,data_mode,requested_data_mode,effective_data_mode,backed_fallback_reason,git_commit,fit_formula_name,fit_score_r2,fit_rmse,elbo,silhouette_sampled,silhouette_n_used,silhouette_n_total,centrality_mode,centrality_n_used,centrality_n_total,error,error_type,best_val_loss,total_epochs,peak_cpu_mem_mb,peak_gpu_mem_mb,ari,ami,silhouette,silhouette_kmeans,silhouette_true_labels,reconstruction_loss,centrality_variance,status,runtime_seconds
scvi_pbmc12k,scvi,nb,2,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-677.559814453125,False,1199,1199,full,1199,1199,,none,,60,,,0.6853547342888436,0.8000617009000589,0.5465273857116699,0.5465273857116699,0.4967610239982605,670.6675415039062,0.0008054132968626816,success,64.13081693649292
scvi_pbmc12k,scvi,nb,2,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-678.8873291015625,False,1199,1199,full,1199,1199,,none,,60,,,0.6412427083426784,0.7696198007273712,0.5296788811683655,0.5296788811683655,0.4727793335914612,672.1862182617188,0.0008144112791966525,success,48.03759407997131
scvi_pbmc12k,scvi,nb,4,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-677.4069213867188,False,1199,1199,full,1199,1199,,none,,60,,,0.6857410073468875,0.7949102279413932,0.42376846075057983,0.42376846075057983,0.3876861333847046,666.361572265625,0.0008126695390919102,success,48.04504442214966
scvi_pbmc12k,scvi,nb,4,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-678.4096069335938,False,1199,1199,full,1199,1199,,none,,60,,,0.6466861765322389,0.764618687710469,0.3906591534614563,0.3906591534614563,0.3856222927570343,667.669921875,0.0007586014412258922,success,49.00874638557434
scvi_pbmc12k,scvi,nb,8,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-681.3109741210938,False,1199,1199,full,1199,1199,,none,,60,,,0.6208642173378007,0.7417084041513935,0.25444090366363525,0.25444090366363525,0.27600497007369995,664.22265625,0.0008067889026335681,success,48.46383714675903
scvi_pbmc12k,scvi,nb,8,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-681.531494140625,False,1199,1199,full,1199,1199,,none,,60,,,0.5174904316648432,0.7128287086694595,0.24712930619716644,0.24712930619716644,0.27206918597221375,664.0840454101562,0.0007375272850768056,success,54.61038017272949
scvi_pbmc12k,scvi,nb,16,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-687.113037109375,False,1199,1199,full,1199,1199,,none,,60,,,0.538671908542616,0.7299695004760941,0.1983433961868286,0.1983433961868286,0.21442149579524994,661.371337890625,0.000815151398635154,success,48.884072065353394
scvi_pbmc12k,scvi,nb,16,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-688.514892578125,False,1199,1199,full,1199,1199,,none,,60,,,0.5331249426273228,0.6952123277262822,0.17403064668178558,0.17403064668178558,0.19069039821624756,662.470703125,0.0006920483941810723,success,50.93832492828369
scvi_pbmc12k,scvi,nb,24,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-690.6578979492188,False,1199,1199,full,1199,1199,,none,,60,,,0.5291108900415128,0.7306584684600829,0.1682889610528946,0.1682889610528946,0.18758447468280792,661.1580200195312,0.0007943565420948188,success,48.93831181526184
scvi_pbmc12k,scvi,nb,24,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-690.3907470703125,False,1199,1199,full,1199,1199,,none,,60,,,0.5841934049866072,0.7420045517859036,0.1692352443933487,0.1692352443933487,0.1836690604686737,661.76025390625,0.0007846569362657064,success,49.13712954521179
scvi_pbmc12k,scvi,nb,32,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-689.540771484375,False,1199,1199,full,1199,1199,,none,,60,,,0.614153183631799,0.7564952368656204,0.18824636936187744,0.18824636936187744,0.1936347335577011,660.8636474609375,0.0007517466488425388,success,48.89203476905823
scvi_pbmc12k,scvi,nb,32,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-691.6062622070312,False,1199,1199,full,1199,1199,,none,,60,,,0.5412348637349409,0.6962182851711224,0.15067024528980255,0.15067024528980255,0.18742166459560394,661.3847045898438,0.0007609199614086464,success,49.387601375579834
scvi_pbmc12k,ae,mse,2,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199,1199,full,1199,1199,,none,0.34097146455997024,60,2.083559036254883,81.892578125,0.6163844351656508,0.7283706713526603,0.5234851241111755,0.5234851241111755,0.4690043330192566,0.3397863176934813,0.0008083519591896272,success,14.670630931854248
scvi_pbmc12k,ae,mse,2,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199,1199,full,1199,1199,,none,0.3400732186856719,60,2.066605567932129,81.892578125,0.6650984853319003,0.7494512083370752,0.5406157374382019,0.5406157374382019,0.5148672461509705,0.34190524094198227,0.0007923644647175223,success,14.43827486038208
scvi_pbmc12k,ae,mse,4,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199,1199,full,1199,1199,,none,0.3356002404154888,60,2.091353416442871,81.896484375,0.6303016488725447,0.7248862991495427,0.4144982397556305,0.4144982397556305,0.4574371576309204,0.3346273496660021,0.0007925450438303737,success,14.447675943374634
scvi_pbmc12k,ae,mse,4,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199,1199,full,1199,1199,,none,0.33542003673349846,60,2.075100898742676,81.896484375,0.6604419614121482,0.7337635488874248,0.4145932197570801,0.4145932197570801,0.45702677965164185,0.3368418504786153,0.0008054303203788741,success,14.507417440414429
scvi_pbmc12k,ae,mse,8,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199,1199,full,1199,1199,,none,0.33301720540159635,60,2.155475616455078,81.904296875,0.6286073709277402,0.7301455438829484,0.36188727617263794,0.36188727617263794,0.3974475562572479,0.332267740202308,0.0007941303328493237,success,14.574821472167969
scvi_pbmc12k,ae,mse,8,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199,1199,full,1199,1199,,none,0.3337863932508941,60,2.1077098846435547,81.904296875,0.6557890290676689,0.7228258624703223,0.362240195274353,0.362240195274353,0.43349477648735046,0.335015859774891,0.0007949412973893764,success,14.594281196594238
scvi_pbmc12k,ae,mse,16,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199,1199,full,1199,1199,,none,0.3337991990279515,60,2.0838546752929688,81.919921875,0.6662145937326587,0.7600357815459904,0.4109008312225342,0.4109008312225342,0.40584373474121094,0.33306391558317067,0.0007699188075256708,success,14.54988431930542
