dataset,model_type,loss_type,latent_dim,K,n_cells,n_cells_eval,eval_split,n_genes,seed,batch_key,label_key,label_source,external_metrics_enabled,external_metrics_note,data_mode,requested_data_mode,effective_data_mode,backed_fallback_reason,git_commit,fit_formula_name,fit_score_r2,fit_rmse,elbo,silhouette_sampled,silhouette_n_used,silhouette_n_total,centrality_mode,centrality_n_used,centrality_n_total,error,error_type,best_val_loss,total_epochs,peak_cpu_mem_mb,peak_gpu_mem_mb,ari,ami,silhouette,silhouette_kmeans,silhouette_true_labels,reconstruction_loss,centrality_variance,status,runtime_seconds
splatter_k08,vae,nb,24,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5325.381705729166,False,480,480,full,480,480,,none,5294.296647135417,80,2.1522092819213867,112.375,0.005063308976559602,0.011904105535276538,0.19377802312374115,0.19377802312374115,-0.055139463394880295,2.6590855598449705,0.0013129935525046735,success,11.442015409469604
splatter_k08,vae,nb,24,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5322.422200520833,False,480,480,full,480,480,,none,5324.638151041667,80,2.139512062072754,112.375,0.000921611137199311,0.00047679591423509016,0.22598209977149963,0.22598209977149963,-0.07375259697437286,2.6571580251057942,0.001565418462123005,success,11.566367626190186
splatter_k08,vae,nb,32,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5331.88759765625,False,480,480,full,480,480,,none,5300.755924479166,80,2.134723663330078,112.431640625,-0.0008756238769212878,0.0014624975992900409,0.16521219909191132,0.16521219909191132,-0.06192798167467117,2.662687301635742,0.0010401635995303487,success,11.615521907806396
splatter_k08,vae,nb,32,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5297.447916666667,False,480,480,full,480,480,,none,5299.56796875,80,2.1437759399414062,112.431640625,0.0003315724313591956,-0.00047111187348707545,0.2038034051656723,0.2038034051656723,-0.07826589047908783,2.6449117183685305,0.001100837854809079,success,11.444851875305176
splatter_k08,scvi,nb,2,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-4952.3408203125,False,480,480,failed,480,480,,none,,80,,,1.0,1.0,0.794994056224823,0.794994056224823,0.794994056224823,4947.51953125,,success,28.706056833267212
splatter_k08,scvi,nb,2,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-4971.49560546875,False,480,480,failed,480,480,,none,,80,,,1.0,1.0,0.7205894589424133,0.7205894589424133,0.7205894589424133,4967.56005859375,,success,28.4102885723114
splatter_k08,scvi,nb,4,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-4957.087890625,False,480,480,failed,480,480,,none,,80,,,1.0,1.0,0.719645082950592,0.719645082950592,0.719645082950592,4949.7021484375,,success,28.486624240875244
splatter_k08,scvi,nb,4,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-4960.52294921875,False,480,480,failed,480,480,,none,,80,,,1.0,1.0,0.6955817937850952,0.6955817937850952,0.6955817937850952,4954.59619140625,,success,28.447827100753784
splatter_k08,scvi,nb,8,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-4967.5498046875,False,480,480,failed,480,480,,none,,80,,,1.0,1.0,0.6163743734359741,0.6163743734359741,0.6163743734359741,4955.98046875,,success,28.392919778823853
splatter_k08,scvi,nb,8,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-4963.06396484375,False,480,480,failed,480,480,,none,,80,,,1.0,1.0,0.6485734581947327,0.6485734581947327,0.6485734581947327,4950.31005859375,,success,28.50770664215088
