dataset,model_type,loss_type,latent_dim,K,n_cells,n_cells_eval,eval_split,n_genes,seed,batch_key,label_key,label_source,label_source_category,label_trust,onboard_source_label_key,onboard_source_batch_key,onboard_source_label_ontology_key,onboard_source_label_ontology_nonnull_fraction,onboard_contract_label_key,onboard_contract_batch_key,ts2_ground_truth_evidence,is_ground_truth_labels,is_untrusted_labels,is_curated_labels,is_inferred_labels,is_synthetic,n_batches,zero_fraction,external_metrics_enabled,external_metrics_note,data_mode,requested_data_mode,effective_data_mode,backed_fallback_reason,git_commit,fit_formula_name,fit_score_r2,fit_rmse,elbo,calinski_harabasz,davies_bouldin,trustworthiness,continuity,silhouette_sampled,silhouette_n_used,silhouette_n_total,batch_silhouette,batch_silhouette_mixing,batch_knn_entropy,batch_metrics_mode,batch_metrics_n_used,batch_metrics_n_total,centrality_mode,centrality_n_used,centrality_n_total,error,error_type,best_val_loss,total_epochs,peak_cpu_mem_mb,peak_gpu_mem_mb,ari,ami,silhouette,silhouette_kmeans,silhouette_true_labels,reconstruction_loss,centrality_variance,status,runtime_seconds
pbmc3k,vae,mse,20,9,2700,270,test,2000,43,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9059592592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-0.2594380995741597,193.12075643728696,1.2886804697953858,0.5603279615493355,0.5952643483177834,False,270,270,,,,not_available,0,270,full,270,270,,none,0.269559935287193,100,2.2246780395507812,34.60400390625,,,0.176617830991745,0.176617830991745,,0.2593533839340563,0.0019405714001183047,success,7.9554502964019775
pbmc3k,vae,mse,20,9,2700,270,test,2000,44,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9058037037037037,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-0.26419931959222864,133.53245500897515,1.3499143835280802,0.5459033078880406,0.5543143907266045,False,270,270,,,,not_available,0,270,full,270,270,,none,0.26191713986573395,93,2.2091598510742188,34.60400390625,,,0.19720500707626343,0.19720500707626343,,0.26410568334438184,0.001627385924195541,success,7.358867645263672
pbmc3k,vae,mse,24,9,2700,270,test,2000,42,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9050092592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-0.2687068870774022,236.99356706953196,1.3013990932976243,0.5702912072377722,0.5374724342663274,False,270,270,,,,not_available,0,270,full,270,270,,none,0.25769007205963135,100,2.1030807495117188,34.63232421875,,,0.20131298899650574,0.20131298899650574,,0.2684685793187883,0.0015977992932150842,success,8.221487045288086
pbmc3k,vae,mse,24,9,2700,270,test,2000,43,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9059592592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-0.25983580395027445,256.20385234549383,1.2788338064433722,0.5740288379983036,0.5736697766468759,False,270,270,,,,not_available,0,270,full,270,270,,none,0.27020521252243607,100,2.1013221740722656,34.63232421875,,,0.21416804194450378,0.21416804194450378,,0.2596036620714046,0.001999816576179614,success,8.37063479423523
pbmc3k,vae,mse,24,9,2700,270,test,2000,44,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9058037037037037,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-0.26427547048639366,147.78850150621105,1.5090855162617454,0.5386909810573932,0.5627565733672604,False,270,270,,,,not_available,0,270,full,270,270,,none,0.2621582569899382,100,2.2074708938598633,34.63232421875,,,0.16102179884910583,0.16102179884910583,,0.2640906051353172,0.0008365562218284234,success,7.961668968200684
pbmc3k,vae,mse,32,9,2700,270,test,2000,42,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9050092592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-0.269908434814877,166.98859344920567,1.4523699636311602,0.5404240882103477,0.5281424936386768,False,270,270,,,,not_available,0,270,full,270,270,,none,0.2587654873176857,100,2.114076614379883,34.68896484375,,,0.17311909794807434,0.17311909794807434,,0.2695833014117347,0.0012515771100810183,success,8.512043237686157
pbmc3k,vae,mse,32,9,2700,270,test,2000,43,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9059592592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-0.2607675432055085,176.87937913980085,1.4117549237730422,0.544520780322307,0.565917444161719,False,270,270,,,,not_available,0,270,full,270,270,,none,0.27142271598180134,100,2.10467529296875,34.68896484375,,,0.17404137551784515,0.17404137551784515,,0.2602383992186299,0.0011469617781276575,success,8.454407930374146
pbmc3k,vae,mse,32,9,2700,270,test,2000,44,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9058037037037037,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-0.2650390112841571,196.91890072064814,1.1993053444572437,0.5443878993497313,0.5782923381396664,False,270,270,,,,not_available,0,270,full,270,270,,none,0.26262779544900966,100,2.1135244369506836,34.68896484375,,,0.18948158621788025,0.18948158621788025,,0.26466930596916766,0.002456625131453105,success,8.411176204681396
pbmc3k,vae,mse,48,9,2700,270,test,2000,42,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9050092592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-0.270954645342297,198.7001178207441,1.3669691955944783,0.5526180378852135,0.5458637263217416,False,270,270,,,,not_available,0,270,full,270,270,,none,0.2598579013789142,100,2.2300357818603516,34.80224609375,,,0.18433688580989838,0.18433688580989838,,0.2704727119869656,0.001427490752381302,success,8.407853603363037
pbmc3k,vae,mse,48,9,2700,270,test,2000,43,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9059592592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-0.26201762998545614,123.43951835816833,1.5798234232597652,0.5512920554141928,0.5877127509188578,False,270,270,,,,not_available,0,270,full,270,270,,none,0.27331257771562645,100,2.114579200744629,34.80224609375,,,0.16500678658485413,0.16500678658485413,,0.2615044050746494,0.0015185559535990133,success,8.548788070678711
