dataset,model_type,loss_type,latent_dim,K,n_cells,n_cells_eval,eval_split,n_genes,seed,batch_key,label_key,label_source,external_metrics_enabled,external_metrics_note,data_mode,requested_data_mode,effective_data_mode,backed_fallback_reason,git_commit,fit_formula_name,fit_score_r2,fit_rmse,elbo,silhouette_sampled,silhouette_n_used,silhouette_n_total,centrality_mode,centrality_n_used,centrality_n_total,error,error_type,best_val_loss,total_epochs,peak_cpu_mem_mb,peak_gpu_mem_mb,ari,ami,silhouette,silhouette_kmeans,silhouette_true_labels,reconstruction_loss,centrality_variance,status,runtime_seconds
splatter_k04,ae,nb,2,4,4000,400,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,400.0,400.0,full,400.0,400.0,,none,5750.83095703125,80,2.2026987075805664,56.2783203125,0.0022598613316846183,0.00562936809440651,0.41563308238983154,0.41563308238983154,-0.05902593955397606,2.8545613288879395,0.0021093407789107544,success,42.48259973526001
splatter_k04,ae,nb,2,4,4000,400,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,400.0,400.0,full,400.0,400.0,,none,5734.45048828125,80,2.171635627746582,56.2783203125,-0.0017816391671024022,-0.0023022041074555917,0.5232244729995728,0.5232244729995728,-0.06383418291807175,2.8728331565856933,0.0023072452586721604,success,9.351040124893188
splatter_k04,ae,nb,8,4,4000,400,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,400.0,400.0,full,400.0,400.0,,none,5780.79265625,80,2.089940071105957,56.29296875,0.002234734536346418,0.005483225828788863,0.5435020327568054,0.5435020327568054,-0.06944400072097778,2.8695552730560303,0.0022157010164084116,success,9.387968301773071
splatter_k04,ae,nb,8,4,4000,400,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,400.0,400.0,full,400.0,400.0,,none,5734.5522265625,80,2.088623046875,56.29296875,-0.0019823113224926373,-0.0024953106618957467,0.49365314841270447,0.49365314841270447,-0.06039716675877571,2.87279993057251,0.0022367473170085053,success,9.410936832427979
splatter_k04,ae,nb,16,4,4000,400,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,400.0,400.0,full,400.0,400.0,,none,5768.3885546875,80,2.0863513946533203,56.3125,0.0024851438193117673,0.006806349939574215,0.428905725479126,0.428905725479126,-0.06119220703840256,2.8634877586364746,0.002090118108961641,success,9.294549942016602
splatter_k04,ae,nb,16,4,4000,400,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,400.0,400.0,full,400.0,400.0,,none,5731.56734375,80,2.0844764709472656,56.3125,-0.002232893659508231,-0.002792151584076313,0.4509362280368805,0.4509362280368805,-0.05549358204007149,2.871089448928833,0.0021097515596000802,success,11.381196022033691
splatter_k04,vae,nb,2,4,4000,400,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5839.7193359375,False,400.0,400.0,full,400.0,400.0,,none,5881.61025390625,80,2.108428955078125,56.28857421875,0.0016657351358380164,0.005094217176013437,0.47396615147590637,0.47396615147590637,-0.05685536563396454,2.913701114654541,0.0019797915635249587,success,10.12959885597229
splatter_k04,vae,nb,2,4,4000,400,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5811.1677734375,False,400.0,400.0,full,400.0,400.0,,none,5799.90056640625,80,2.096271514892578,56.28857421875,-0.0016439940693161678,-0.002141480967910918,0.38003402948379517,0.38003402948379517,-0.05252297967672348,2.901737060546875,0.002339340114781715,success,9.870697975158691
splatter_k04,vae,nb,8,4,4000,400,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5791.82822265625,False,400.0,400.0,full,400.0,400.0,,none,5832.9140625,80,2.205410957336426,56.3310546875,0.0020354606418027774,0.005364389248859387,0.33496230840682983,0.33496230840682983,-0.04594819247722626,2.8894458866119384,0.0009644899916636542,success,10.096248865127563
splatter_k04,vae,nb,8,4,4000,400,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5778.126640625,False,400.0,400.0,full,400.0,400.0,,none,5766.8403125,80,2.0995826721191406,56.3310546875,-0.0013619526270578241,-0.0021162037682202687,0.2909722924232483,0.2909722924232483,-0.0406557135283947,2.88337833404541,0.0006493280093656992,success,10.088571071624756
splatter_k04,vae,nb,16,4,4000,400,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,,,failed,,,"Input X contains NaN.
KMeans does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",ValueError,,0,,,,,,,,,,failed,1.217271327972412
splatter_k04,vae,nb,16,4,4000,400,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,,,failed,,,"Input X contains NaN.
KMeans does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",ValueError,,0,,,,,,,,,,failed,1.1220707893371582
splatter_k04,scvi,nb,2,4,4000,400,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5447.9072265625,False,400.0,400.0,full,400.0,400.0,,none,,80,,,0.555666126725542,0.6394545822716295,0.4862736463546753,0.4862736463546753,0.26908940076828003,5445.298828125,0.002155519080949835,success,39.062580585479736
splatter_k04,scvi,nb,2,4,4000,400,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5463.74755859375,False,400.0,400.0,full,400.0,400.0,,none,,80,,,0.3105850206740451,0.3944449230067899,0.40834182500839233,0.40834182500839233,0.218733012676239,5461.400390625,0.0021550906998298296,success,23.925471544265747
splatter_k04,scvi,nb,8,4,4000,400,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5509.8798828125,False,400.0,400.0,failed,400.0,400.0,,none,,80,,,0.33173620497190903,0.49760154294148157,0.4050261676311493,0.4050261676311493,0.21087311208248138,5509.9208984375,,success,24.16910481452942
splatter_k04,scvi,nb,8,4,4000,400,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5540.34423828125,False,400.0,400.0,failed,400.0,400.0,,none,,80,,,0.23797414773085848,0.4256863263452023,0.459464430809021,0.459464430809021,0.24058586359024048,5540.54248046875,,success,24.27375316619873
splatter_k04,scvi,nb,16,4,4000,400,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5470.62744140625,False,400.0,400.0,failed,400.0,400.0,,none,,80,,,0.3276699743848302,0.48820809434964474,0.5421217083930969,0.5421217083930969,0.27068832516670227,5455.4326171875,,success,24.276644468307495
splatter_k04,scvi,nb,16,4,4000,400,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5511.64794921875,False,400.0,400.0,full,400.0,400.0,,none,,80,,,0.010757577487296664,0.013026680235243915,0.31185272336006165,0.31185272336006165,0.16148655116558075,5492.30908203125,0.002014272958351675,success,24.123675107955933
